subset,predictor,feature,n,rho,p,q
eval-val,#232 m1-p02 (decontaminated),n_uniprot_domains,92,0.30111375373768157,0.0035374691234182237,0.020107719227850956
eval-val,#232 m1-p02 (decontaminated),residual_identity_anycov,97,0.42647827677979155,1.3258867351943046e-05,0.00011187169328201945
eval-val,#232 m1-p02 (decontaminated),residual_identity_cov40,97,0.444712211731544,5.029018704743708e-06,4.937582001021095e-05
eval-val,#232 m1-p02 (decontaminated),residual_identity_cov30,97,0.44549397064001295,4.818191234198582e-06,5.003506281667758e-05
eval-val,#232 m1-p02 (decontaminated),train_afdb_n_hits,97,0.4945559055003724,2.6220031443248494e-07,3.4533699949644356e-06
eval-val,#232 m1-p02 (decontaminated),train_esm_n_hits,97,0.5295507233464747,2.4453674579609168e-08,3.8838189038202797e-07
eval-val,#232 m1-p02 (decontaminated),train_n_hits_significant,97,0.5323349113683332,2.001166515191235e-08,3.3769684943852094e-07
eval-val,#232 m1-p02 (decontaminated),train_log_n_hits,97,0.5323349113683332,2.001166515191235e-08,3.2746361157674756e-07
eval-val,#232 m1-p02 (decontaminated),n_surviving_alignments,97,0.6068792757167338,4.4222857776121324e-11,1.2568601683739745e-09
eval-val,#232 m1-p02 (decontaminated),knn_n_hits,97,0.619348822748398,1.3545220280940697e-11,4.876279301138651e-10
eval-val,#232 m1-p02 (decontaminated),msa_depth,97,0.6489891186569808,6.52104705812258e-13,3.2012412830783576e-11
eval-val,#232 m1-p02 (decontaminated),msa_log_depth,97,0.6489891186569808,6.52104705812258e-13,2.934471176155161e-11
eval-val,#232 m2-p06 (decontaminated),msa_n_near_identical,97,-0.2924620370601677,0.0036500883680891673,0.020320079574929383
eval-val,#232 m2-p06 (decontaminated),is_cytoplasmic,92,-0.27816225240776515,0.007258096241724747,0.03595754101404921
eval-val,#232 m2-p06 (decontaminated),is_nuclear,92,-0.26474885718069663,0.01076170324645985,0.04802743597593652
eval-val,#232 m2-p06 (decontaminated),rg_over_length,97,-0.19062960235640647,0.06143729246245864,0.18850078369163448
eval-val,#232 m2-p06 (decontaminated),has_signal_peptide,92,-0.18102622775743446,0.08418551199043268,0.23677175247309193
eval-val,#232 m2-p06 (decontaminated),n_uniprot_xrefs,97,-0.17317946438748683,0.08981926792311516,0.24251202339241093
eval-val,#232 m2-p06 (decontaminated),is_secreted,92,-0.16285370162888946,0.12088857915584916,0.2980814280555185
eval-val,#232 m2-p06 (decontaminated),mean_contact_order,97,-0.1574926362297496,0.12340292565610055,0.30289809024679226
eval-val,#232 m2-p06 (decontaminated),radius_of_gyration,97,-0.1415684830633284,0.16660660995108517,0.35987027749434397
eval-val,#232 m2-p06 (decontaminated),frac_helix,97,-0.13747322432527234,0.17934092883988909,0.3768252979515179
eval-val,#232 m2-p06 (decontaminated),frac_long_contacts,97,-0.11947717231222385,0.24376005260280265,0.45078913837504603
eval-val,#232 m2-p06 (decontaminated),train_best_evalue_log,91,-0.11010949640422481,0.2987951312070427,0.5057974007893513
eval-val,#232 m2-p06 (decontaminated),is_viral,97,-0.11004698378852046,0.2832488586015609,0.4902384091180862
eval-val,#232 m2-p06 (decontaminated),kingdom_virus,97,-0.11004698378852046,0.2832488586015609,0.48867215221994537
eval-val,#232 m2-p06 (decontaminated),exp199_afdb_best_identity,84,-0.10474946593091229,0.3429912160980113,0.5447507549791945
eval-val,#232 m2-p06 (decontaminated),long_contacts_per_residue,97,-0.10284294130023143,0.3161428281331948,0.5220707253575694
eval-val,#232 m2-p06 (decontaminated),frac_polar,97,-0.09839212863024129,0.3376510851406088,0.5394425620589608
eval-val,#232 m2-p06 (decontaminated),msa_mean_coverage,97,-0.09787239638123289,0.3402216139291912,0.541945933692517
eval-val,#232 m2-p06 (decontaminated),n_pfam,97,-0.09594124682059926,0.34988058699461877,0.5524430320967665
eval-val,#232 m2-p06 (decontaminated),kingdom_eukaryote,97,-0.09247875472646448,0.3676227016065758,0.5754094459929012
eval-val,#232 m2-p06 (decontaminated),n_long_contacts,97,-0.08512498850131742,0.40709218611804654,0.6123392214589001
eval-val,#232 m2-p06 (decontaminated),length,97,-0.08270787931769122,0.4205892186868149,0.6222415838106303
eval-val,#232 m2-p06 (decontaminated),n_go,97,-0.0808220129693523,0.4312970740416749,0.6311664498170853
eval-val,#232 m2-p06 (decontaminated),n_contacts,97,-0.0729288233980968,0.47776591757314424,0.6666501175439221
eval-val,#232 m2-p06 (decontaminated),frac_low_complexity,97,-0.058449820048075606,0.5695680320609907,0.7288311310733057
eval-val,#232 m2-p06 (decontaminated),frac_charged,97,-0.042921107488641246,0.6763593098438696,0.8152545252582356
eval-val,#232 m2-p06 (decontaminated),n_sse,97,-0.029975685128720377,0.7706960514783138,0.879864413949872
eval-val,#232 m2-p06 (decontaminated),contacts_per_residue,97,-0.02670681674731748,0.7951198004800418,0.8926500878570116
eval-val,#232 m2-p06 (decontaminated),exp199_best_identity,91,-0.01812448239436394,0.8646008692076893,0.9226965797868621
eval-val,#232 m2-p06 (decontaminated),relative_contact_order,97,-0.011387544708605089,0.9118511107436004,0.950578377995259
eval-val,#232 m2-p06 (decontaminated),knn_best_bits,97,-0.0017753638754694336,0.9862302781726994,0.9973115172532915
eval-val,#232 m2-p06 (decontaminated),has_ec,97,0.023739073260299885,0.8174668145483687,0.9064313754745771
eval-val,#232 m2-p06 (decontaminated),resolved_fraction,97,0.03491852119116864,0.7341933055922143,0.8637568301084874
eval-val,#232 m2-p06 (decontaminated),frac_coil,97,0.03708853976633419,0.7183472556124457,0.8525439956719135
eval-val,#232 m2-p06 (decontaminated),frac_hydrophobic,97,0.06336808123877484,0.5374769793636419,0.7166359724848559
eval-val,#232 m2-p06 (decontaminated),knn_best_qcov,97,0.07497328547141707,0.4654776251009322,0.6580050197761869
eval-val,#232 m2-p06 (decontaminated),median_contact_separation,97,0.08338492727529503,0.41678278024205784,0.6217201694218543
eval-val,#232 m2-p06 (decontaminated),knn_best_identity,97,0.09120827503883393,0.37426864564512885,0.5807616915183034
eval-val,#232 m2-p06 (decontaminated),kingdom_bacteria,97,0.12968963712193277,0.2054805119925736,0.4049615929780648
eval-val,#232 m2-p06 (decontaminated),frac_sheet,97,0.13492224717214907,0.18762507178862642,0.3808930028791664
eval-val,#232 m2-p06 (decontaminated),frac_glycine,97,0.1412608608532515,0.167539280601075,0.3604430738031096
eval-val,#232 m2-p06 (decontaminated),mean_hydropathy,97,0.14621028823900692,0.15299601804138815,0.34568137967510293
eval-val,#232 m2-p06 (decontaminated),is_membrane,92,0.16305668638675522,0.12041973038422929,0.2982874055389166
eval-val,#232 m2-p06 (decontaminated),n_transmembrane,92,0.1747696652584593,0.09566114823931343,0.2532206865158297
eval-val,#232 m2-p06 (decontaminated),kingdom_archaea,97,0.1749635530559413,0.0865101977184628,0.24080158127819543
eval-val,#232 m2-p06 (decontaminated),frac_proline,97,0.20088499073302013,0.048495426097015806,0.16470144712194046
eval-val,#232 m2-p06 (decontaminated),exp199_esm_atlas_best_identity,87,0.20783363116640624,0.05340230801500378,0.1769156216447978
eval-val,#232 m2-p06 (decontaminated),n_interpro,97,0.23371681758761828,0.02122202782465199,0.08552160466650803
eval-val,#232 m2-p06 (decontaminated),n_uniprot_domains,92,0.26082760071338273,0.012032348346588026,0.05282494396063036
eval-val,#232 m2-p06 (decontaminated),residual_identity_anycov,97,0.3172788862915469,0.0015425182087927443,0.00957425095112738
eval-val,#232 m2-p06 (decontaminated),residual_identity_cov40,97,0.358377855537181,0.00031293130353435067,0.002223459261954597
eval-val,#232 m2-p06 (decontaminated),residual_identity_cov30,97,0.4041478054006092,4.036942811795737e-05,0.0003159346548361881
eval-val,#232 m2-p06 (decontaminated),train_afdb_n_hits,97,0.5131573822560439,7.680552640102822e-08,1.1520828960154231e-06
eval-val,#232 m2-p06 (decontaminated),train_n_hits_significant,97,0.5829878379229657,3.71722097481048e-10,8.029197305590638e-09
eval-val,#232 m2-p06 (decontaminated),train_log_n_hits,97,0.5829878379229657,3.71722097481048e-10,7.720382024606382e-09
eval-val,#232 m2-p06 (decontaminated),train_esm_n_hits,97,0.5854908892045203,2.998184086938337e-10,6.745914195611257e-09
eval-val,#232 m2-p06 (decontaminated),n_surviving_alignments,97,0.5924435634222374,1.634272728316269e-10,4.412536366453926e-09
eval-val,#232 m2-p06 (decontaminated),knn_n_hits,97,0.6318739148423347,3.9107322508146084e-12,1.5084252967427775e-10
eval-val,#232 m2-p06 (decontaminated),msa_depth,97,0.6776378077003996,2.4849757577214793e-14,2.2364781819493313e-12
eval-val,#232 m2-p06 (decontaminated),msa_log_depth,97,0.6776378077003996,2.4849757577214793e-14,1.9169812988137125e-12
eval-val,ESMFold,is_viral,97,-0.278177063581316,0.0057998646468772706,0.03100917731993788
eval-val,ESMFold,kingdom_virus,97,-0.278177063581316,0.0057998646468772706,0.03070516577758555
eval-val,ESMFold,is_nuclear,92,-0.23542080130824333,0.023879984175670117,0.0927711615457688
eval-val,ESMFold,is_cytoplasmic,92,-0.23338145825798765,0.025160861209522063,0.09501304232966373
eval-val,ESMFold,rg_over_length,97,-0.23077757579469999,0.022952656074854378,0.09113554617956886
eval-val,ESMFold,msa_n_near_identical,97,-0.21906790677000726,0.031094722931345152,0.11345371880355663
eval-val,ESMFold,has_signal_peptide,92,-0.195535816378314,0.06176973509852483,0.18845003928363507
eval-val,ESMFold,frac_sheet,97,-0.1781701697563845,0.08080683739080063,0.2346004956507115
eval-val,ESMFold,is_secreted,92,-0.1525251926004409,0.14664764968754768,0.33841765312511
eval-val,ESMFold,exp199_best_identity,91,-0.1407968974871795,0.1831259799916962,0.3760001110095663
eval-val,ESMFold,frac_coil,97,-0.11534314305876092,0.26057583511339427,0.46286497026721346
eval-val,ESMFold,relative_contact_order,97,-0.10922814434978206,0.2868682780510959,0.49334035078850885
eval-val,ESMFold,train_best_evalue_log,91,-0.10880480360352372,0.3045923064848065,0.509225527869336
eval-val,ESMFold,n_go,97,-0.08407111091484894,0.41294546030473717,0.6177023505943438
eval-val,ESMFold,n_uniprot_xrefs,97,-0.08159497543033394,0.4268895411888205,0.6264140006575084
eval-val,ESMFold,exp199_afdb_best_identity,84,-0.072199863316287,0.5139754396625339,0.7044333436999196
eval-val,ESMFold,frac_low_complexity,97,-0.07156227789762827,0.4860759139818704,0.6747583381753471
eval-val,ESMFold,frac_long_contacts,97,-0.06692549698046299,0.514836284092107,0.7038268187588298
eval-val,ESMFold,msa_mean_coverage,97,-0.06675455062802246,0.5159129850261586,0.7035177068538525
eval-val,ESMFold,frac_polar,97,-0.05944021460541117,0.563034061524588,0.7239009362458989
eval-val,ESMFold,kingdom_eukaryote,97,-0.05595408410413284,0.5861892791513973,0.7430568327271234
eval-val,ESMFold,is_membrane,92,-0.030775955498074017,0.7708788485656138,0.8782164097582943
eval-val,ESMFold,mean_contact_order,97,-0.028679538051751604,0.7803550827933167,0.8852767745974601
eval-val,ESMFold,frac_charged,97,-0.0269574565324124,0.7932397728329171,0.8923947444370318
eval-val,ESMFold,n_transmembrane,92,-0.01860115312191466,0.8603004011669265,0.9235829356464023
eval-val,ESMFold,n_sse,97,-0.004644629985745202,0.9639865334001237,0.9877660873549655
eval-val,ESMFold,median_contact_separation,97,-0.004082949091485861,0.968339281776047,0.9866098342623875
eval-val,ESMFold,mean_hydropathy,97,0.002978411448290572,0.9769014889706048,0.9897313396700311
eval-val,ESMFold,frac_hydrophobic,97,0.005072520941106655,0.9606712925315936,0.986240490431674
eval-val,ESMFold,has_ec,97,0.01978275615255737,0.8474832885043327,0.9189577827155415
eval-val,ESMFold,radius_of_gyration,97,0.031362080813125894,0.7604031083913846,0.8792669775831856
eval-val,ESMFold,frac_proline,97,0.03666895697465283,0.7214021210594332,0.8542919854651183
eval-val,ESMFold,long_contacts_per_residue,97,0.040257865999742105,0.695418251049174,0.8308094149702521
eval-val,ESMFold,n_long_contacts,97,0.049614543781190894,0.6293731470266772,0.7724124986236494
eval-val,ESMFold,length,97,0.058249171563748994,0.570896103358457,0.7288035362022854
eval-val,ESMFold,n_contacts,97,0.06665044841424343,0.516569232701657,0.7026382510299617
eval-val,ESMFold,residual_identity_anycov,97,0.08221152358314712,0.42339250226290454,0.6229753439290694
eval-val,ESMFold,n_pfam,97,0.10019969799776055,0.32880701500256426,0.5316041559921698
eval-val,ESMFold,knn_best_bits,97,0.10611191516937675,0.30092254349878117,0.5078067921541932
eval-val,ESMFold,n_uniprot_domains,92,0.11146740726679251,0.2901282306531299,0.4957887485844626
eval-val,ESMFold,contacts_per_residue,97,0.11275226915394045,0.27150820723360575,0.47294978034241003
eval-val,ESMFold,n_interpro,97,0.11496581868516613,0.26214905595830157,0.46261598110288515
eval-val,ESMFold,frac_glycine,97,0.11635315234757679,0.2563963687760648,0.4584570832419702
eval-val,ESMFold,knn_best_identity,97,0.11701155370171075,0.2536966722642143,0.45971880208951577
eval-val,ESMFold,kingdom_archaea,97,0.12757884898330363,0.21301676193440988,0.4137735663474149
eval-val,ESMFold,exp199_esm_atlas_best_identity,87,0.13414623037702428,0.2154407156892964,0.41549280882935735
eval-val,ESMFold,knn_best_qcov,97,0.1359372870888374,0.18429610742232075,0.3769693106365652
eval-val,ESMFold,resolved_fraction,97,0.13998165259434497,0.1714590884099285,0.36741233230698966
eval-val,ESMFold,frac_helix,97,0.1420671548877829,0.16510287056592232,0.3580544180947713
eval-val,ESMFold,kingdom_bacteria,97,0.1744119217391307,0.08752283285805569,0.24113433542525547
eval-val,ESMFold,residual_identity_cov40,97,0.22379521508901049,0.02755365085535332,0.10332619070757494
eval-val,ESMFold,residual_identity_cov30,97,0.2701096152266858,0.007457036948980328,0.03660727229499433
eval-val,ESMFold,n_surviving_alignments,97,0.4185306455308947,1.9886031774336365e-05,0.00016270389633547935
eval-val,ESMFold,train_afdb_n_hits,97,0.44531639961615604,4.8653349969458725e-06,4.9571337704731526e-05
eval-val,ESMFold,knn_n_hits,97,0.4563187661871974,2.6337039777280102e-06,2.844400295946251e-05
eval-val,ESMFold,train_esm_n_hits,97,0.4825836746808026,5.565376798390978e-07,6.678452158069173e-06
eval-val,ESMFold,train_n_hits_significant,97,0.48647351718509996,4.3717529063051334e-07,5.490108300941331e-06
eval-val,ESMFold,train_log_n_hits,97,0.48647351718509996,4.3717529063051334e-07,5.365333112283573e-06
eval-val,ESMFold,msa_depth,97,0.5459960748353068,7.286123726142141e-09,1.3115022707055854e-07
eval-val,ESMFold,msa_log_depth,97,0.5459960748353068,7.286123726142141e-09,1.269195745844115e-07
eval-val,ESMFold2,rg_over_length,97,-0.37530367433821804,0.000151966477693723,0.0010941586393948056
eval-val,ESMFold2,is_viral,97,-0.2735899285412122,0.0066967865612071005,0.03444061660049366
eval-val,ESMFold2,kingdom_virus,97,-0.2735899285412122,0.0066967865612071005,0.034115705123130516
eval-val,ESMFold2,is_nuclear,92,-0.22615660071507176,0.03017938818914866,0.11162239467219369
eval-val,ESMFold2,is_cytoplasmic,92,-0.2012111120615831,0.054444763339688035,0.17926934270385084
eval-val,ESMFold2,frac_low_complexity,97,-0.19279721004247116,0.05848988749725986,0.18470490788608376
eval-val,ESMFold2,kingdom_eukaryote,97,-0.17563249811578913,0.08529472470417132,0.23864845254016845
eval-val,ESMFold2,msa_n_near_identical,97,-0.1589724157743539,0.11987273382894308,0.29830081229322236
eval-val,ESMFold2,n_go,97,-0.14846075765159428,0.14670484868334,0.3356805859703542
eval-val,ESMFold2,has_signal_peptide,92,-0.12425889992517827,0.23794697435707535,0.44307367638903683
eval-val,ESMFold2,msa_mean_coverage,97,-0.1203783149409347,0.24019643974839194,0.445725352110418
eval-val,ESMFold2,n_transmembrane,92,-0.10519464677828161,0.31829476700682907,0.5208459823748112
eval-val,ESMFold2,is_secreted,92,-0.09236514189031009,0.3811952177386,0.5864541811363078
eval-val,ESMFold2,is_membrane,92,-0.08530813151210477,0.41878288232160654,0.6229828001478445
eval-val,ESMFold2,frac_charged,97,-0.07233098279984987,0.48139196135656054,0.6699785029189246
eval-val,ESMFold2,relative_contact_order,97,-0.06221091353821204,0.5449462551721224,0.7212523965513384
eval-val,ESMFold2,n_uniprot_xrefs,97,-0.0616121273740459,0.5488311086353964,0.7210919675501559
eval-val,ESMFold2,mean_hydropathy,97,-0.06084992652675464,0.5537955543899841,0.7206014442664853
eval-val,ESMFold2,has_ec,97,-0.06066671999004711,0.5549920518666613,0.7204223750192238
eval-val,ESMFold2,frac_sheet,97,-0.05125220299264499,0.6180895409533484,0.7690515025686825
eval-val,ESMFold2,radius_of_gyration,97,-0.028916042881109334,0.7785900845949189,0.8851339909079077
eval-val,ESMFold2,exp199_afdb_best_identity,84,-0.021028971787833306,0.8494135195623229,0.919205011149608
eval-val,ESMFold2,frac_hydrophobic,97,-0.010749860284690493,0.9167691252916909,0.9520294762644482
eval-val,ESMFold2,frac_helix,97,0.010968154413697473,0.915085212786435,0.9521117820899323
