group,layer,head,bucket,bucket_index,mass_total,mass_coref,mass_expected,keys_all,keys_coref
struct_pos,18,6,1025-2048,12,0.0023476038958542855,3.775223483578028e-06,5.23673028022181e-06,112003,242
struct_pos,18,7,0,0,0.3597011172488501,0.0,0.0,15504,0
struct_pos,18,7,1,1,0.00759700084080145,1.972766114462271e-06,3.1602991725369686e-05,7752,40
struct_pos,18,7,2,2,0.0026191089425324408,2.7362384117182953e-05,1.698832298644719e-05,7752,50
struct_pos,18,7,3-4,3,0.012534172880637264,4.4161690277949945e-05,4.683864779291699e-05,15504,60
struct_pos,18,7,5-8,4,0.020626872993229097,7.36288524735469e-05,0.00011418693884206837,31008,178
struct_pos,18,7,9-16,5,0.02652120327248293,0.00010372430819107875,0.00011734239647800756,62016,289
struct_pos,18,7,17-32,6,0.03598123865722995,0.0001940897781732497,0.00015907494359214072,122218,563
struct_pos,18,7,33-64,7,0.035042587110255645,0.00018026823945866343,0.00013714097512071085,235138,991
struct_pos,18,7,65-128,8,0.037381663672449175,0.00014935231261086046,0.00014044247117010207,432718,1760
struct_pos,18,7,129-256,9,0.02610359727467484,0.00018333476939035812,9.475460932164766e-05,718284,2817
struct_pos,18,7,257-512,10,0.016524205019628348,6.823894603589263e-05,5.191729982925715e-05,935370,3174
struct_pos,18,7,513-1024,11,0.0035431952692925837,1.2683817045498827e-05,9.119113119151021e-06,661509,1731
struct_pos,18,7,1025-2048,12,0.000861321925786319,9.191591708062618e-07,1.8926699097521474e-06,112003,242
struct_pos,18,8,0,0,0.02373134407096603,0.0,0.0,15504,0
struct_pos,18,8,1,1,0.001672668158825414,2.0999341122604237e-05,8.437593428381053e-06,7752,40
struct_pos,18,8,2,2,0.013230727583754296,0.00014682464739855598,0.00010325467656654251,7752,50
struct_pos,18,8,3-4,3,0.002263875370624142,3.150898662383281e-05,9.84527732589356e-06,15504,60
struct_pos,18,8,5-8,4,0.028670483052546027,0.00025011183669015967,0.000161506869157699,31008,178
struct_pos,18,8,9-16,5,0.025186942519295204,0.00022749849921909341,0.00012506016526577947,62016,289
struct_pos,18,8,17-32,6,0.05386686651084199,0.000492761050465337,0.00025626602743851734,122218,563
struct_pos,18,8,33-64,7,0.05941388481541684,0.00047309613922155307,0.00025447437376622747,235138,991
struct_pos,18,8,65-128,8,0.05994603376147425,0.00043406928130170814,0.0002389046297227841,432718,1760
struct_pos,18,8,129-256,9,0.046028518762873914,0.0003403645918019293,0.0001886139411977602,718284,2817
struct_pos,18,8,257-512,10,0.029399252592771475,0.00017243642847738984,0.00010981567270972808,935370,3174
struct_pos,18,8,513-1024,11,0.012582272591052041,4.193220050646025e-05,3.49947430317416e-05,661509,1731
struct_pos,18,8,1025-2048,12,0.00217789463445129,5.013802832701811e-06,4.7348369677578335e-06,112003,242
struct_pos,18,9,0,0,0.03133480144728079,0.0,0.0,15504,0
struct_pos,18,9,1,1,0.001452814199422535,2.343028441167442e-05,7.170121402421769e-06,7752,40
struct_pos,18,9,2,2,0.011321895908645062,0.00010669294939386265,7.090604797492129e-05,7752,50
struct_pos,18,9,3-4,3,0.0016449448317135574,4.57365548293903e-06,6.695939071618481e-06,15504,60
struct_pos,18,9,5-8,4,0.021388453380488268,0.00035166226763406073,0.0001377235546639773,31008,178
struct_pos,18,9,9-16,5,0.022704354565210017,0.000279448307849759,0.00010703244322059852,62016,289
struct_pos,18,9,17-32,6,0.04275234746367078,0.0003546109589795179,0.00019847439216893618,122218,563
struct_pos,18,9,33-64,7,0.04493552332569079,0.00040751561460972325,0.00018255914051383375,235138,991
struct_pos,18,9,65-128,8,0.04629344001058701,0.0003786741711931655,0.00018121294852812699,432718,1760
struct_pos,18,9,129-256,9,0.03935072711362312,0.0002831565639075234,0.00014929997372052216,718284,2817
struct_pos,18,9,257-512,10,0.027909580640248777,0.0001947190258743278,9.613586675310536e-05,935370,3174
struct_pos,18,9,513-1024,11,0.013244480221417913,4.794401400176228e-05,3.453694871616882e-05,661509,1731
struct_pos,18,9,1025-2048,12,0.002244387770607929,5.733296068198306e-06,4.809504076263444e-06,112003,242
struct_pos,18,10,0,0,0.024140910375228978,0.0,0.0,15504,0
struct_pos,18,10,1,1,0.0006915484529235607,1.0216871210814243e-06,2.0814108021261466e-06,7752,40
struct_pos,18,10,2,2,0.00851602950762915,8.579205688848655e-05,6.125799278701403e-05,7752,50
struct_pos,18,10,3-4,3,0.0008281123002902657,5.352217113073855e-06,3.189000834384561e-06,15504,60
struct_pos,18,10,5-8,4,0.0161878366342393,0.00028809781565143026,9.384315352721503e-05,31008,178
struct_pos,18,10,9-16,5,0.014429863384695122,0.0001594429803909595,6.560355623222918e-05,62016,289
struct_pos,18,10,17-32,6,0.029900742512123258,0.0002933568720032064,0.00013755624400246837,122218,563
struct_pos,18,10,33-64,7,0.029021400669964476,0.0002965076579145272,0.00011707877090811712,235138,991
struct_pos,18,10,65-128,8,0.029898848822888208,0.0002918465614296742,0.00010849618640917964,432718,1760
struct_pos,18,10,129-256,9,0.022257007902605368,0.00017031751358876788,8.182429838114097e-05,718284,2817
struct_pos,18,10,257-512,10,0.014599250130964707,9.989298855351482e-05,5.176152016279592e-05,935370,3174
struct_pos,18,10,513-1024,11,0.006408230169946318,3.1117642808573894e-05,1.7788652970518736e-05,661509,1731
struct_pos,18,10,1025-2048,12,0.001337929118916746,8.923730305707182e-06,2.861455736312359e-06,112003,242
struct_pos,18,11,0,0,0.04085011978636585,0.0,0.0,15504,0
struct_pos,18,11,1,1,0.0014165443030903953,5.737148425231107e-05,9.095211537314573e-06,7752,40
struct_pos,18,11,2,2,0.012171318902565845,0.00015449039866608137,8.984611849790944e-05,7752,50
struct_pos,18,11,3-4,3,0.0018481005192710273,1.724840697433662e-05,4.4668455757005005e-06,15504,60
struct_pos,18,11,5-8,4,0.02392861133266406,0.00021162615245365769,0.0001516662742390403,31008,178
struct_pos,18,11,9-16,5,0.022381966451127215,0.00023560756120349734,0.00011763731123894419,62016,289
struct_pos,18,11,17-32,6,0.043037934753547884,0.0005065422301864015,0.00021787640382961004,122218,563
struct_pos,18,11,33-64,7,0.04290258958243733,0.00033104287722831357,0.00017798043066992496,235138,991
struct_pos,18,11,65-128,8,0.04506768133987214,0.0003784762044154661,0.0001850972049942199,432718,1760
struct_pos,18,11,129-256,9,0.0355399284277292,0.00022747737254132395,0.00015228499845807596,718284,2817
struct_pos,18,11,257-512,10,0.023456997076631885,0.00012332464260038592,8.373986213533893e-05,935370,3174
struct_pos,18,11,513-1024,11,0.009126130564540041,4.158252329970215e-05,2.5998478607649237e-05,661509,1731
struct_pos,18,11,1025-2048,12,0.0017204889681640056,5.2014542059668685e-06,3.842048886931724e-06,112003,242
struct_pos,18,12,0,0,0.0539513720570457,0.0,0.0,15504,0
struct_pos,18,12,1,1,0.0013831969142975083,1.8728388544514208e-05,7.2664966209412355e-06,7752,40
struct_pos,18,12,2,2,0.017736792410613336,0.0002907618026799831,0.00013226668507553655,7752,50
struct_pos,18,12,3-4,3,0.001473003195865912,4.075375559544662e-06,6.9723987797234215e-06,15504,60
struct_pos,18,12,5-8,4,0.037830194145041234,0.0008407025660462177,0.0002395137120634218,31008,178
struct_pos,18,12,9-16,5,0.037703496568343216,0.0006908603662277031,0.00019534456202932344,62016,289
struct_pos,18,12,17-32,6,0.08099958389782191,0.0013428770055681067,0.0004089093290037049,122218,563
struct_pos,18,12,33-64,7,0.0880177897565505,0.001653543566771705,0.00037843029350771804,235138,991
struct_pos,18,12,65-128,8,0.08958443356495277,0.001383965771541507,0.0003622383078039699,432718,1760
struct_pos,18,12,129-256,9,0.07057129607850184,0.0007151692559783058,0.0002853991424886285,718284,2817
struct_pos,18,12,257-512,10,0.04594427630136134,0.0002970931195183989,0.00016697191339788524,935370,3174
struct_pos,18,12,513-1024,11,0.01913706246298287,5.197906371694293e-05,5.056527806667209e-05,661509,1731
struct_pos,18,12,1025-2048,12,0.0032468992828461655,3.4346650340147434e-06,7.063310770288561e-06,112003,242
struct_pos,18,13,0,0,0.45812804829348475,0.0,0.0,15504,0
struct_pos,18,13,1,1,0.013246436360204675,7.709774685594934e-07,7.3384563813705e-05,7752,40
struct_pos,18,13,2,2,0.0053521861755688,0.00010331311831164286,4.2525451248967104e-05,7752,50
struct_pos,18,13,3-4,3,0.0219785073470282,0.00010077681457787229,9.50973855034121e-05,15504,60
struct_pos,18,13,5-8,4,0.024895386614666636,0.00019388206849034234,0.00015017004719475408,31008,178
struct_pos,18,13,9-16,5,0.033151536564831885,0.0001646671617178725,0.00016179773089106207,62016,289
struct_pos,18,13,17-32,6,0.04139942632001989,0.0002673935775632583,0.0002028245571115415,122218,563
struct_pos,18,13,33-64,7,0.04302747235455626,0.0003449281887127273,0.0001866034368030373,235138,991
struct_pos,18,13,65-128,8,0.05340222213167401,0.0003545923452628286,0.0002075812376550003,432718,1760
struct_pos,18,13,129-256,9,0.04828918108214904,0.00033378049729332343,0.00017395930277924417,718284,2817
struct_pos,18,13,257-512,10,0.02791656962652586,0.0002175065853620492,8.655639241212225e-05,935370,3174
struct_pos,18,13,513-1024,11,0.006555737950382572,5.510961240440054e-05,1.6215287436399436e-05,661509,1731
struct_pos,18,13,1025-2048,12,0.0008622319699467858,1.0676253757605827e-05,1.8563195459050576e-06,112003,242
struct_pos,18,14,0,0,0.295698508389594,0.0,0.0,15504,0
struct_pos,18,14,1,1,0.0098437663855875,5.375557378226636e-07,4.8931557402646876e-05,7752,40
struct_pos,18,14,2,2,0.0030559715608248278,4.427223029028397e-05,2.2977165875142317e-05,7752,50
struct_pos,18,14,3-4,3,0.019540093093341596,7.672693438143676e-05,9.68645688615799e-05,15504,60
struct_pos,18,14,5-8,4,0.017338961439728122,9.198993650121832e-05,0.00011299929658288479,31008,178
struct_pos,18,14,9-16,5,0.022866181268042456,0.00012425150456996895,0.00011064758952481452,62016,289
struct_pos,18,14,17-32,6,0.028846103371235363,0.00017752702938060211,0.00014517079927363756,122218,563
struct_pos,18,14,33-64,7,0.03270172377734976,0.0002156196258696886,0.00014326339789969645,235138,991
struct_pos,18,14,65-128,8,0.035108253882642375,0.000174404712181473,0.00014367537941680687,432718,1760
struct_pos,18,14,129-256,9,0.03035315976673266,0.00015534449275486918,0.00011432179399441189,718284,2817
struct_pos,18,14,257-512,10,0.018140014025773872,0.00010736991673702196,5.677836016228412e-05,935370,3174
struct_pos,18,14,513-1024,11,0.005359278086446018,2.5203723074907728e-05,1.3456966210163317e-05,661509,1731
struct_pos,18,14,1025-2048,12,0.0017651714232218738,2.880911325079065e-06,3.7630318997227575e-06,112003,242
struct_pos,18,15,0,0,0.0644352961373895,0.0,0.0,15504,0
struct_pos,18,15,1,1,0.001817318438807016,1.990650162981175e-06,8.335195102218532e-06,7752,40
struct_pos,18,15,2,2,0.01802749373595412,0.00034417466513266627,0.00013290878846482524,7752,50
struct_pos,18,15,3-4,3,0.002294354444471552,1.3411102066648428e-05,7.96011788628366e-06,15504,60
struct_pos,18,15,5-8,4,0.03886991726970771,0.0008239380738859414,0.00023603127820558798,31008,178
struct_pos,18,15,9-16,5,0.04059405893979304,0.0007041965712676876,0.00020694113624535602,62016,289
struct_pos,18,15,17-32,6,0.07947865494510584,0.0011788755962846202,0.00037748227846526734,122218,563
struct_pos,18,15,33-64,7,0.08375593383245793,0.0013586263065644463,0.00034301231273070176,235138,991
struct_pos,18,15,65-128,8,0.0847921191231262,0.001146038072001116,0.00032046667040618737,432718,1760
struct_pos,18,15,129-256,9,0.06268690437101543,0.0005808041586710757,0.00023763733872657133,718284,2817
struct_pos,18,15,257-512,10,0.04527136689422977,0.00028563344032264345,0.00015693863850697943,935370,3174
struct_pos,18,15,513-1024,11,0.022878774250516334,8.847480452697823e-05,6.686341875706323e-05,661509,1731
struct_pos,18,15,1025-2048,12,0.00267348623035862,7.495710688897373e-06,6.180363397997046e-06,112003,242
struct_pos,18,16,0,0,0.0020268923008066706,0.0,0.0,15504,0
struct_pos,18,16,1,1,0.0019826945532555426,2.107064175285914e-05,1.4522687298812544e-05,7752,40
struct_pos,18,16,2,2,0.0004246991665474494,5.1104677966012554e-06,3.885134731427686e-06,7752,50
struct_pos,18,16,3-4,3,0.0023834931926553834,1.4240637177003642e-05,1.3531035276673189e-05,15504,60
struct_pos,18,16,5-8,4,0.0032987307230446976,3.684681005991219e-05,2.5341247504410413e-05,31008,178
struct_pos,18,16,9-16,5,0.008300227769511156,7.351205775070209e-05,5.525019206532216e-05,62016,289
struct_pos,18,16,17-32,6,0.01440285236965884,0.00012180878535937613,9.914010583850632e-05,122218,563
struct_pos,18,16,33-64,7,0.02512855045074526,0.00019632033850916952,0.0001426237857866315,235138,991
struct_pos,18,16,65-128,8,0.036557085558356885,0.00029508701633273695,0.00018992229618914073,432718,1760
struct_pos,18,16,129-256,9,0.04928728750492643,0.0003615956238333532,0.0002353794349742256,718284,2817
struct_pos,18,16,257-512,10,0.058173448523992845,0.00034594738335032456,0.00023111468192239993,935370,3174
struct_pos,18,16,513-1024,11,0.04254190209326483,0.00023465351969526526,0.000119616251533592,661509,1731
struct_pos,18,16,1025-2048,12,0.0075575112988951285,2.8431385042389973e-05,1.6500869153729726e-05,112003,242
struct_pos,18,17,0,0,0.0012154017891773284,0.0,0.0,15504,0
struct_pos,18,17,1,1,0.001187161697215094,2.937785458392526e-06,1.8053529278062558e-05,7752,40
struct_pos,18,17,2,2,0.0016907133475345846,1.2319233406419694e-05,1.9891413260712326e-05,7752,50
struct_pos,18,17,3-4,3,0.0010409751345698554,3.9830331001488415e-06,7.761597425533758e-06,15504,60
struct_pos,18,17,5-8,4,0.003735991932982262,8.584498284241403e-06,3.2390771788771374e-05,31008,178
struct_pos,18,17,9-16,5,0.00490096486697379,2.338748362292108e-05,3.826068201134077e-05,62016,289
struct_pos,18,17,17-32,6,0.010526793037221158,4.719512864382182e-05,8.545556107835727e-05,122218,563
struct_pos,18,17,33-64,7,0.014260561073773662,5.9140693555875335e-05,8.420469318574249e-05,235138,991
struct_pos,18,17,65-128,8,0.020655151737240692,5.892369059040389e-05,0.00010502597489468334,432718,1760
struct_pos,18,17,129-256,9,0.024181661476699253,6.523443861951968e-05,0.00010963041302051652,718284,2817
struct_pos,18,17,257-512,10,0.028488069291200617,6.0737170509694164e-05,0.00010455904854972041,935370,3174
struct_pos,18,17,513-1024,11,0.029475724876265284,6.899750845312642e-05,8.21989457866813e-05,661509,1731
struct_pos,18,17,1025-2048,12,0.005075907674920817,6.977343933956681e-06,1.1231977602703587e-05,112003,242
struct_pos,18,18,0,0,0.0001583501235971187,0.0,0.0,15504,0
struct_pos,18,18,1,1,2.3481778081331567e-05,3.122059499577718e-07,1.709383336475117e-07,7752,40
struct_pos,18,18,2,2,0.00014144667184943385,3.360804558180895e-06,1.0973334117989012e-06,7752,50
struct_pos,18,18,3-4,3,2.6631353645738293e-05,3.409969667981929e-07,1.5460976985881246e-07,15504,60
struct_pos,18,18,5-8,4,0.0003045789149692676,3.265652520415326e-06,1.984851086210998e-06,31008,178
struct_pos,18,18,9-16,5,0.00034985612881811043,4.795042869886739e-06,1.997645348479089e-06,62016,289
struct_pos,18,18,17-32,6,0.0016803267316737043,1.5093673436164326e-05,9.85018666288525e-06,122218,563
struct_pos,18,18,33-64,7,0.0024225688255915825,1.2979900306852397e-05,1.2825615301492517e-05,235138,991
struct_pos,18,18,65-128,8,0.004055617575152125,1.9680244209409677e-05,2.014543179528473e-05,432718,1760
struct_pos,18,18,129-256,9,0.0049460373772740734,2.269964429460489e-05,2.4186899424913886e-05,718284,2817
struct_pos,18,18,257-512,10,0.006291336471251413,1.9198722858774843e-05,2.649906815021903e-05,935370,3174
struct_pos,18,18,513-1024,11,0.005799811821665434,1.6150496668452388e-05,1.6883702895185874e-05,661509,1731
struct_pos,18,18,1025-2048,12,0.0011946315520565084,8.411610328305947e-07,2.6977257207622387e-06,112003,242
struct_pos,18,19,0,0,9.384786929277813e-05,0.0,0.0,15504,0
struct_pos,18,19,1,1,0.0001105276850447197,1.2609636712861628e-06,6.769552526490396e-07,7752,40
struct_pos,18,19,2,2,8.919199924316293e-05,8.611821630052737e-07,7.573177795099648e-07,7752,50
struct_pos,18,19,3-4,3,0.00011120458475676422,1.0397475659371507e-06,5.189849833858458e-07,15504,60
struct_pos,18,19,5-8,4,0.0002498921195296926,1.752732250857733e-06,1.6864170245622871e-06,31008,178
struct_pos,18,19,9-16,5,0.0005308879151079184,5.016819190182766e-06,3.1039420258163576e-06,62016,289
struct_pos,18,19,17-32,6,0.0014832210222449464,1.0513036004556269e-05,9.254391066453163e-06,122218,563
struct_pos,18,19,33-64,7,0.0027435017274875266,1.5511334228676085e-05,1.5055791248576392e-05,235138,991
struct_pos,18,19,65-128,8,0.0052858992596036755,2.7783955241336272e-05,2.7878203134589193e-05,432718,1760
struct_pos,18,19,129-256,9,0.00833507157070226,4.09901081630047e-05,4.2222370511302394e-05,718284,2817
struct_pos,18,19,257-512,10,0.012537684276223305,4.280541425004267e-05,5.3515505549019055e-05,935370,3174
struct_pos,18,19,513-1024,11,0.011546333373300308,3.526600505325316e-05,3.314071481935663e-05,661509,1731
struct_pos,18,19,1025-2048,12,0.002687300763970435,3.3454129043356224e-06,6.014454782419522e-06,112003,242
struct_pos,18,20,0,0,6.222880421493593e-07,0.0,0.0,15504,0
struct_pos,18,20,1,1,7.716129699392555e-07,1.6603362152637396e-09,1.1166144219158481e-08,7752,40
struct_pos,18,20,2,2,1.050518120707876e-07,5.464015614806807e-11,7.354930875195468e-10,7752,50
struct_pos,18,20,3-4,3,9.260169824091077e-07,1.0683698290226504e-10,6.995375463017222e-09,15504,60
struct_pos,18,20,5-8,4,8.429017003916076e-07,2.1346420571998454e-10,9.362483601037751e-09,31008,178
struct_pos,18,20,9-16,5,1.2858128542670553e-05,2.7151545029616783e-09,7.363849819158094e-08,62016,289
struct_pos,18,20,17-32,6,7.154836603937722e-05,5.400334600211577e-09,3.4744072408784624e-07,122218,563
struct_pos,18,20,33-64,7,0.00014821555279483643,5.864160540257004e-09,6.85359134569603e-07,235138,991
struct_pos,18,20,65-128,8,0.00028453302503370277,3.1341680125178805e-08,1.2144169968444533e-06,432718,1760
struct_pos,18,20,129-256,9,0.0005486833389640148,1.3933699078611678e-08,2.291644572626291e-06,718284,2817
struct_pos,18,20,257-512,10,0.0008439666249967585,6.120465206430263e-09,3.0996233858500915e-06,935370,3174
struct_pos,18,20,513-1024,11,0.0006924874701424741,2.6745689114292706e-09,2.069693212225154e-06,661509,1731
struct_pos,18,20,1025-2048,12,0.00011820076619754512,1.4340854670504387e-11,3.1523595277724134e-07,112003,242
struct_pos,18,21,0,0,9.058031656128109e-07,0.0,0.0,15504,0
